Date,VIX,Log Total Assets,Log Currency in Circulation ($ Bil),Effective Federal Funds Rate (%),Loss Function
2/28/2011,-1.7823421099999983,0.019308009999999598,0.0018515079999996686,-0.02802995400000001,1.1518412499999968
3/31/2011,8.06608696,0.01907988000000138,0.007964059000000745,-0.05616359500000001,1.1306345100000001
4/30/2011,-4.13637267,0.019843830000001006,0.005930468999999938,-0.07452688099999999,-0.6496058000000033
5/31/2011,-13.83778572,0.02471067999999832,0.004619750999999894,-0.006440859999999993,-2.326994249999995
6/30/2011,4.254889609999999,0.02866258000000066,0.0025878349999999273,0.02210752599999999,-3.0909077099999998
7/31/2011,4.4254437200000005,0.016458259999998504,0.0022798120000002697,-0.026946236000000012,1.1954522800000014
8/31/2011,16.62095944,0.003634110000001911,0.0019657130000005907,0.018064516000000017,1.1930931199999968
9/30/2011,3.72915961,0.005033879999999158,-2.663300000094182e-05,-0.017118279999999986,0.15728929999999863
10/31/2011,-1.5566666600000048,-0.0022467399999985815,-0.006196217000000281,-0.009978495000000032,1.1817504800000016
11/30/2011,-0.6095238199999962,-0.016093310000002248,0.0015974970000005584,0.00731182900000002,6.320441509999998
12/31/2011,-4.368116869999998,-0.008626409999997975,0.0018178620000002255,0.001720430000000009,-4.491521469999999
1/31/2012,-4.5655736000000005,-0.013108349999999547,0.0035635769999995404,0.025161289999999975,-0.4415037199999965
2/29/2012,-1.9220000000000006,-0.01870298999999953,0.0014574180000002102,0.033459002000000015,-1.1599514200000023
3/31/2012,-5.5467055300000006,-0.04722040000000227,7.159599999972954e-05,0.041057128,0.8492938799999976
4/30/2012,6.13520553,-0.03951215999999924,-0.004244078000000151,0.053268816,0.7554537900000042
5/31/2012,2.5113896099999984,-0.03248641999999968,-0.0038549899999997805,0.020602151000000013,-1.1785463200000024
6/30/2012,-2.1126190499999993,-0.026311970000000073,-0.0023180959999997697,0.007731182999999975,0.9532106200000001
7/31/2012,-3.6428896099999974,-0.016178369999998665,-0.0011980739999994938,0.015817204,-1.1298134300000022
8/31/2012,-17.674446160000002,-0.005031480000001309,-0.0014717160000010665,-0.04903225799999998,0.7034866900000019
9/30/2012,-1.9056979499999986,-0.004775690000000665,0.0038860210000004614,0.023881719999999995,2.4046116300000016
10/31/2012,4.6924060200000035,0.004021889999998862,0.00402342300000047,0.027408603000000004,-1.8346355699999997
11/30/2012,1.3128571399999984,0.02116616000000171,0.00011553999999946996,-0.008075268999999996,-1.1999907000000007
12/31/2012,7.536880949999997,-0.007774109999999723,-0.0038765139999998866,0.013236558999999995,-2.5090603299999987
1/31/2013,0.9803571499999997,0.014325879999999458,-0.00015168599999970667,-0.032258065,-2.6221509700000016
2/28/2013,2.374893480000001,0.0285747599999997,-0.0059005100000000255,-0.01943826400000001,2.2970772900000007
3/31/2013,1.21209569,0.04739536000000122,-0.005409121000000461,-0.024432704,0.5152963100000001
4/30/2013,-0.7199545399999998,0.035492249999999004,-0.000926362999999597,-0.011107526000000006,-0.7885548000000018
5/31/2013,-3.65245455,0.03203814999999999,0.002239369000000657,-0.05244086099999999,0.7467948199999999
6/30/2013,3.6487294400000003,0.022100469999999817,-0.00047789300000111723,-0.021225805999999986,0.06889002000000133
7/31/2013,0.27161687999999984,0.02938434000000001,0.0010833620000001432,0.004129032000000005,1.402868080000001
8/31/2013,2.108270280000001,0.034328800000000825,-4.165999999994341e-05,0.014516128999999975,-0.048535220000001544
9/30/2013,0.886828379999999,0.023444780000000165,-0.0031247319999998524,-0.014978493999999995,-2.4185895399999993
10/31/2013,-0.2756275499999994,0.025694480000000297,-0.0014172110000005844,-0.006956989999999996,-0.10968577000000046
11/30/2013,-2.909540370000002,0.01427201999999994,-0.006512827999999082,-0.005043011000000014,1.174230312999999
12/31/2013,0.6257857100000024,0.008697979999999106,0.00104578399999955,-0.0030215049999999938,2.7382146600000006
1/31/2014,3.8878333299999994,-0.004024089999999703,-0.001831050999999917,0.00838709700000001,1.2946600409999984
2/28/2014,0.6616541400000013,-0.017014810000000935,0.0009081279999998415,-0.007603686999999984,-2.8818225009999985
3/31/2014,0.40779824999999903,-0.01687880999999969,0.010894941000000102,0.013087557999999985,-1.2734763109999996
4/30/2014,-1.574344159999999,-0.012304090000000656,0.003290297000000386,0.01081720400000001,3.3243479539999994
5/31/2014,-1.2492207700000009,-0.015825219999998197,-0.0010168790000006922,0.03273118299999998,-1.129833928
6/30/2014,-4.711673169999999,-0.01792241999999966,-0.0012487099999995976,0.023935484000000007,0.7878556649999995
